Machine_ID,Machine_Type,Temperature,Vibration,RPM,Power_Consumption,Operating_Hours,Motor_Current,Bearing_Temperature,Noise_Level,Yarn_Tension,Failure,Timestamp
TM-2298,Rotor Spinning,71.43,2.55,1823.45,39.36,4909,105.26,64.25,69.59,379.64,0,2023-04-06 17:00:00
TM-2299,Rotor Spinning,95.73,5.65,1653.37,42.07,14010,135.69,71.57,88.35,368.29,1,2023-04-06 18:00:00
TM-2300,Rotor Spinning,112.59,4.62,1591.39,53.72,12920,135.54,99.4,84.59,409.46,1,2023-04-06 19:00:00
TM-2301,Ring Spinning,100.92,3.07,1762.89,50.68,12978,132.5,75.62,85.28,461.39,1,2023-04-06 20:00:00
TM-2302,Air Jet Loom,67.44,2.1,1781.14,42.13,3635,94.57,59.86,72.13,372.71,0,2023-04-06 21:00:00
TM-2303,Ring Spinning,97.04,3.85,1883.98,54.87,8503,133.56,93.8,95.0,420.59,1,2023-04-06 22:00:00
TM-2304,Rotor Spinning,81.32,2.9,1811.01,32.95,1368,94.63,61.31,70.92,375.52,0,2023-04-06 23:00:00
TM-2305,Spinning Frame,76.26,2.29,1794.48,39.38,2656,98.68,64.88,76.57,401.98,0,2023-04-07 00:00:00
TM-2306,Rotor Spinning,78.73,2.53,1784.47,34.79,4512,99.78,71.45,73.19,369.91,0,2023-04-07 01:00:00
TM-2307,Spinning Frame,75.47,3.18,1798.84,40.65,6730,105.13,67.02,64.5,381.93,0,2023-04-07 02:00:00
TM-2308,Air Jet Loom,111.87,6.06,1835.61,50.49,8376,147.71,101.33,89.33,396.53,1,2023-04-07 03:00:00
TM-2309,Ring Spinning,78.39,2.63,1804.83,33.33,4664,107.23,60.83,69.11,364.29,0,2023-04-07 04:00:00
TM-2310,Air Jet Loom,88.65,4.82,1610.07,52.74,12929,125.17,78.12,93.33,336.76,1,2023-04-07 05:00:00
TM-2311,Ring Spinning,84.27,1.73,1780.88,35.35,3351,103.47,64.84,71.87,393.95,0,2023-04-07 06:00:00
TM-2312,Ring Spinning,71.45,2.67,1774.57,37.63,4319,101.19,63.19,68.42,390.56,0,2023-04-07 07:00:00
TM-2313,Air Jet Loom,80.47,1.83,1846.82,33.98,2908,107.49,70.17,69.83,379.55,0,2023-04-07 08:00:00
TM-2314,Weaving Loom,73.19,2.57,1806.0,41.1,4106,102.59,60.18,69.45,354.04,0,2023-04-07 09:00:00
TM-2315,Air Jet Loom,77.31,2.85,1783.12,42.17,6088,113.38,64.35,63.27,376.37,0,2023-04-07 10:00:00
TM-2316,Spinning Frame,104.82,3.46,1841.02,48.72,11549,143.29,91.62,75.81,424.38,1,2023-04-07 11:00:00
TM-2317,Spinning Frame,69.12,2.45,1822.01,34.39,1380,105.21,66.83,66.39,399.9,0,2023-04-07 12:00:00
TM-2318,Rotor Spinning,81.83,2.35,1784.43,41.24,3177,108.62,66.49,72.17,371.6,0,2023-04-07 13:00:00
TM-2319,Rotor Spinning,80.78,2.49,1804.36,40.65,6906,102.26,68.17,67.07,383.83,0,2023-04-07 14:00:00
TM-2320,Ring Spinning,70.65,1.74,1791.89,36.0,1915,106.49,61.67,72.55,369.55,0,2023-04-07 15:00:00
TM-2321,Rotor Spinning,69.54,2.52,1819.39,35.21,3235,103.83,60.93,70.07,382.35,0,2023-04-07 16:00:00
TM-2322,Spinning Frame,72.04,2.95,1775.03,33.74,4100,106.17,63.36,74.06,357.52,0,2023-04-07 17:00:00
TM-2323,Weaving Loom,72.41,3.02,1782.54,36.93,3784,106.3,55.07,64.99,379.3,0,2023-04-07 18:00:00
TM-2324,Air Jet Loom,73.71,3.03,1831.66,41.75,1313,105.38,68.88,76.03,386.3,0,2023-04-07 19:00:00
TM-2325,Rotor Spinning,68.98,2.06,1758.35,40.18,1263,110.76,63.39,70.38,368.77,0,2023-04-07 20:00:00
TM-2326,Rotor Spinning,78.89,2.61,1827.65,35.09,2098,106.44,68.8,71.67,400.11,0,2023-04-07 21:00:00
TM-2327,Rotor Spinning,71.19,2.26,1816.2,33.49,4713,102.98,64.2,68.73,359.83,0,2023-04-07 22:00:00
TM-2328,Air Jet Loom,78.37,2.49,1831.78,34.21,3310,105.91,64.34,71.43,372.23,0,2023-04-07 23:00:00
TM-2329,Ring Spinning,98.08,4.66,1678.91,48.96,8679,140.23,83.09,84.12,432.38,1,2023-04-08 00:00:00
TM-2330,Air Jet Loom,80.48,1.38,1789.1,36.71,1810,109.5,58.25,68.26,394.47,0,2023-04-08 01:00:00
TM-2331,Spinning Frame,103.93,5.57,1779.95,42.97,10224,133.38,75.53,82.56,452.78,1,2023-04-08 02:00:00
TM-2332,Spinning Frame,93.08,4.68,1756.34,39.24,14897,128.28,89.23,88.4,408.25,1,2023-04-08 03:00:00
TM-2333,Spinning Frame,89.88,4.92,1775.92,54.83,14552,136.87,98.05,81.44,444.08,1,2023-04-08 04:00:00
TM-2334,Weaving Loom,96.45,3.45,1795.72,51.69,8915,119.97,92.69,93.07,473.55,1,2023-04-08 05:00:00
TM-2335,Weaving Loom,73.88,3.64,1800.65,39.99,6363,104.59,75.46,73.0,388.26,0,2023-04-08 06:00:00
TM-2336,Rotor Spinning,74.5,2.87,1797.99,37.29,4627,112.05,67.29,67.75,367.01,0,2023-04-08 07:00:00
TM-2337,Weaving Loom,76.3,3.09,1798.35,39.66,6054,109.99,69.18,69.41,370.03,0,2023-04-08 08:00:00
TM-2338,Ring Spinning,82.73,3.41,1813.31,43.56,5183,111.77,69.25,69.95,356.75,0,2023-04-08 09:00:00
TM-2339,Weaving Loom,91.79,5.59,1743.88,43.34,11656,125.31,92.46,84.17,485.25,1,2023-04-08 10:00:00
TM-2340,Spinning Frame,106.01,4.75,1795.54,48.1,14739,128.28,101.61,89.36,402.47,1,2023-04-08 11:00:00
TM-2341,Air Jet Loom,71.13,2.31,1790.41,35.63,5313,111.8,59.53,68.68,362.34,0,2023-04-08 12:00:00
TM-2342,Spinning Frame,72.39,2.96,1781.16,35.58,2238,96.1,66.07,67.8,404.95,0,2023-04-08 13:00:00
TM-2343,Weaving Loom,84.12,2.08,1797.78,37.6,2541,107.78,49.63,69.09,377.51,0,2023-04-08 14:00:00
TM-2344,Spinning Frame,71.18,1.82,1781.47,37.22,4490,107.14,61.31,72.41,377.6,0,2023-04-08 15:00:00
TM-2345,Spinning Frame,67.16,1.98,1793.44,36.66,5500,95.43,61.35,69.61,381.5,0,2023-04-08 16:00:00
TM-2346,Ring Spinning,97.5,3.9,1736.9,41.57,13020,124.15,80.27,76.69,382.1,1,2023-04-08 17:00:00
TM-2347,Rotor Spinning,73.67,2.99,1800.91,38.34,6913,104.52,58.58,68.22,396.6,0,2023-04-08 18:00:00
TM-2348,Weaving Loom,73.92,2.58,1785.35,40.34,6331,104.96,60.92,73.66,360.79,0,2023-04-08 19:00:00
TM-2349,Spinning Frame,92.56,5.72,1711.09,41.69,12814,116.72,104.91,90.12,425.23,1,2023-04-08 20:00:00
TM-2350,Weaving Loom,68.35,3.13,1790.45,39.04,1992,100.15,65.26,68.87,365.79,0,2023-04-08 21:00:00
TM-2351,Weaving Loom,71.33,2.77,1807.82,37.37,3192,102.96,62.89,70.04,372.71,0,2023-04-08 22:00:00
TM-2352,Ring Spinning,74.44,2.57,1822.85,36.97,4465,101.81,65.18,66.6,373.73,0,2023-04-08 23:00:00
TM-2353,Spinning Frame,76.87,2.6,1779.63,43.06,4530,100.71,62.03,71.3,331.94,0,2023-04-09 00:00:00
TM-2354,Air Jet Loom,77.83,1.88,1800.54,37.39,2708,110.45,59.41,69.19,398.94,0,2023-04-09 01:00:00
TM-2355,Rotor Spinning,68.83,1.71,1807.25,35.72,4258,98.63,67.96,73.09,375.15,0,2023-04-09 02:00:00
TM-2356,Weaving Loom,80.7,2.7,1812.36,37.76,1885,103.16,62.0,69.83,375.96,0,2023-04-09 03:00:00
TM-2357,Spinning Frame,77.63,2.48,1808.69,33.83,6796,102.1,63.87,74.48,392.01,0,2023-04-09 04:00:00
TM-2358,Ring Spinning,70.88,3.22,1805.9,35.82,2096,105.76,63.17,74.48,395.96,0,2023-04-09 05:00:00
TM-2359,Ring Spinning,78.34,2.15,1780.9,36.42,4071,108.12,59.68,68.82,392.9,0,2023-04-09 06:00:00
TM-2360,Rotor Spinning,97.56,5.3,1749.92,57.49,9284,117.51,91.38,87.25,478.42,1,2023-04-09 07:00:00
TM-2361,Rotor Spinning,75.6,3.66,1805.14,37.94,6964,109.04,67.91,70.33,370.8,0,2023-04-09 08:00:00
TM-2362,Rotor Spinning,99.94,3.91,1661.06,41.24,11490,129.99,88.45,90.32,403.4,1,2023-04-09 09:00:00
TM-2363,Air Jet Loom,74.07,2.29,1773.53,41.28,3584,103.19,72.72,66.78,380.19,0,2023-04-09 10:00:00
TM-2364,Rotor Spinning,78.64,2.5,1802.88,41.34,6704,106.1,67.1,66.12,396.13,0,2023-04-09 11:00:00
TM-2365,Spinning Frame,77.84,1.94,1722.29,60.0,8565,123.82,68.24,87.88,380.06,1,2023-04-09 12:00:00
TM-2366,Weaving Loom,72.44,1.91,1788.59,33.18,1220,102.6,59.8,73.52,367.98,0,2023-04-09 13:00:00
TM-2367,Ring Spinning,88.51,1.84,1833.87,40.9,2635,104.18,66.88,69.36,385.9,0,2023-04-09 14:00:00
TM-2368,Spinning Frame,89.36,5.02,1661.03,45.04,13046,119.81,73.84,80.13,462.76,1,2023-04-09 15:00:00
TM-2369,Spinning Frame,77.3,2.82,1802.37,40.04,5047,102.99,67.23,71.66,388.69,0,2023-04-09 16:00:00
TM-2370,Weaving Loom,93.43,2.97,1751.28,46.5,9203,133.12,88.65,82.25,457.03,1,2023-04-09 17:00:00
TM-2371,Weaving Loom,63.89,2.47,1764.73,35.26,4602,108.37,74.39,68.69,388.92,0,2023-04-09 18:00:00
TM-2372,Spinning Frame,68.2,3.33,1796.56,36.43,2454,102.34,52.74,67.82,398.89,0,2023-04-09 19:00:00
TM-2373,Spinning Frame,74.38,3.01,1833.03,39.82,1237,106.02,65.68,72.63,377.76,0,2023-04-09 20:00:00
TM-2374,Spinning Frame,88.87,6.61,1748.4,43.72,9212,138.13,92.04,81.43,356.04,1,2023-04-09 21:00:00
TM-2375,Ring Spinning,87.97,3.68,1787.99,57.49,12042,149.32,94.08,86.22,359.09,1,2023-04-09 22:00:00
TM-2376,Air Jet Loom,97.55,6.26,1752.31,55.87,9144,126.27,85.64,85.24,391.42,1,2023-04-09 23:00:00
TM-2377,Ring Spinning,94.04,4.86,1724.93,51.52,14938,147.83,90.76,77.53,434.37,1,2023-04-10 00:00:00
TM-2378,Rotor Spinning,81.47,3.46,1770.16,30.87,6104,114.3,60.86,67.18,366.71,0,2023-04-10 01:00:00
TM-2379,Spinning Frame,75.26,2.37,1800.83,36.51,5607,103.7,64.25,70.27,374.11,0,2023-04-10 02:00:00
TM-2380,Ring Spinning,72.17,2.86,1817.0,36.59,3843,101.25,69.38,74.25,368.52,0,2023-04-10 03:00:00
TM-2381,Air Jet Loom,81.09,2.31,1775.72,31.22,6909,103.95,61.74,70.52,362.0,0,2023-04-10 04:00:00
TM-2382,Spinning Frame,74.71,2.56,1785.02,36.71,2280,100.7,59.6,72.35,379.09,0,2023-04-10 05:00:00
TM-2383,Spinning Frame,106.38,4.09,1840.68,52.04,10300,123.18,81.48,77.93,375.12,1,2023-04-10 06:00:00
TM-2384,Air Jet Loom,68.09,3.02,1804.48,36.64,5373,96.37,75.93,70.43,394.42,0,2023-04-10 07:00:00
TM-2385,Rotor Spinning,69.94,1.75,1832.38,28.03,6111,99.73,68.58,73.47,389.9,0,2023-04-10 08:00:00
TM-2386,Spinning Frame,69.9,2.48,1794.23,31.78,4748,103.07,59.65,69.68,377.9,0,2023-04-10 09:00:00
TM-2387,Spinning Frame,76.07,3.48,1806.01,42.93,1946,93.03,75.55,67.27,390.43,0,2023-04-10 10:00:00
TM-2388,Air Jet Loom,73.66,2.5,1794.64,36.48,6456,102.51,67.77,70.67,388.48,0,2023-04-10 11:00:00
TM-2389,Rotor Spinning,77.02,2.93,1814.66,44.33,2544,106.88,71.07,69.85,377.26,0,2023-04-10 12:00:00
TM-2390,Rotor Spinning,99.15,3.11,1615.31,51.68,9204,124.5,96.41,85.88,380.26,1,2023-04-10 13:00:00
TM-2391,Rotor Spinning,77.96,2.67,1794.12,37.36,4438,109.24,67.53,63.98,377.6,0,2023-04-10 14:00:00
TM-2392,Air Jet Loom,89.98,5.09,1731.91,49.88,14398,120.27,85.25,80.96,500.0,1,2023-04-10 15:00:00
TM-2393,Weaving Loom,77.58,2.83,1782.39,42.01,4128,114.14,64.29,66.41,382.74,0,2023-04-10 16:00:00
TM-2394,Spinning Frame,97.23,2.34,1756.81,48.95,13408,126.79,91.4,86.25,494.4,1,2023-04-10 17:00:00
TM-2395,Spinning Frame,100.81,4.3,1595.53,50.92,10830,118.29,88.79,90.39,456.04,1,2023-04-10 18:00:00
TM-2396,Ring Spinning,103.85,5.29,1741.44,55.7,14568,126.05,78.01,82.98,477.82,1,2023-04-10 19:00:00
TM-2397,Spinning Frame,83.32,1.4,1786.33,41.52,2296,107.62,68.67,67.85,392.65,0,2023-04-10 20:00:00
TM-2398,Spinning Frame,72.34,2.71,1795.56,36.53,1785,97.67,68.81,65.69,375.94,0,2023-04-10 21:00:00
TM-2399,Ring Spinning,109.16,5.32,1637.14,55.96,8059,146.32,85.36,84.15,500.0,1,2023-04-10 22:00:00
TM-2400,Air Jet Loom,102.87,4.5,1704.71,52.39,11356,128.09,73.93,83.81,364.54,1,2023-04-10 23:00:00
TM-2401,Ring Spinning,79.4,2.82,1835.59,40.74,4777,102.93,70.58,71.03,376.9,0,2023-04-11 00:00:00
TM-2402,Ring Spinning,93.75,5.88,1878.46,45.81,14330,136.43,93.66,83.63,373.77,1,2023-04-11 01:00:00
TM-2403,Spinning Frame,68.08,2.37,1810.52,45.58,3499,105.41,62.88,72.55,391.89,0,2023-04-11 02:00:00
TM-2404,Ring Spinning,75.27,2.15,1796.65,38.35,6178,102.11,59.22,74.02,369.05,0,2023-04-11 03:00:00
TM-2405,Rotor Spinning,83.17,2.44,1820.62,39.68,5731,108.19,66.89,70.15,372.59,0,2023-04-11 04:00:00
TM-2406,Spinning Frame,88.47,2.42,1789.42,40.77,2081,102.33,51.22,73.64,378.34,0,2023-04-11 05:00:00
TM-2407,Spinning Frame,70.83,3.42,1781.85,35.79,1290,97.54,70.16,66.64,384.07,0,2023-04-11 06:00:00
TM-2408,Air Jet Loom,64.58,3.56,1762.71,39.57,1747,104.22,70.24,72.87,401.15,0,2023-04-11 07:00:00
TM-2409,Ring Spinning,87.31,3.69,1814.03,51.91,14533,125.66,84.19,90.03,484.13,1,2023-04-11 08:00:00
TM-2410,Spinning Frame,87.98,4.35,1596.94,56.19,14191,132.18,77.55,79.7,402.62,1,2023-04-11 09:00:00
TM-2411,Weaving Loom,77.51,2.96,1789.01,35.85,3654,108.52,56.2,69.76,375.15,0,2023-04-11 10:00:00
TM-2412,Ring Spinning,75.06,2.67,1761.91,34.78,4728,102.87,66.37,69.73,381.33,0,2023-04-11 11:00:00
TM-2413,Air Jet Loom,75.91,2.78,1778.41,33.23,5839,106.65,67.92,69.12,366.94,0,2023-04-11 12:00:00
TM-2414,Ring Spinning,71.51,2.81,1804.24,34.36,1972,104.48,72.75,68.93,386.7,0,2023-04-11 13:00:00
TM-2415,Ring Spinning,99.3,4.37,1783.51,57.04,12659,128.16,85.43,94.09,452.3,1,2023-04-11 14:00:00
TM-2416,Weaving Loom,67.5,2.63,1803.9,36.93,1802,102.73,68.47,72.07,376.75,0,2023-04-11 15:00:00
TM-2417,Rotor Spinning,84.74,4.93,1757.85,56.1,8785,135.83,79.2,82.41,409.56,1,2023-04-11 16:00:00
TM-2418,Weaving Loom,75.2,2.06,1846.18,38.8,4778,113.33,58.77,68.13,384.36,0,2023-04-11 17:00:00
TM-2419,Rotor Spinning,68.04,2.2,1799.06,33.35,1175,109.71,67.67,71.58,380.43,0,2023-04-11 18:00:00
TM-2420,Ring Spinning,100.22,4.85,1684.21,44.57,14172,114.42,92.98,87.76,408.6,1,2023-04-11 19:00:00
TM-2421,Spinning Frame,75.37,2.81,1824.14,35.83,1361,102.93,73.51,72.47,394.68,0,2023-04-11 20:00:00
TM-2422,Rotor Spinning,66.95,1.83,1777.73,39.32,3968,106.98,68.18,70.06,369.73,0,2023-04-11 21:00:00
TM-2423,Ring Spinning,98.89,3.74,1824.48,54.87,11064,124.76,85.19,87.45,364.73,1,2023-04-11 22:00:00
TM-2424,Ring Spinning,67.33,2.06,1800.24,40.0,6494,108.66,62.04,67.12,371.31,0,2023-04-11 23:00:00
TM-2425,Air Jet Loom,107.58,3.87,1769.29,45.73,13161,132.23,82.97,85.86,383.62,1,2023-04-12 00:00:00
TM-2426,Rotor Spinning,77.09,2.02,1772.32,33.01,5375,103.86,57.21,68.69,408.63,0,2023-04-12 01:00:00
TM-2427,Rotor Spinning,84.52,3.16,1742.13,43.09,12651,134.91,79.4,79.46,368.2,1,2023-04-12 02:00:00
TM-2428,Air Jet Loom,80.79,2.92,1767.89,39.82,3444,101.79,59.22,70.87,363.73,0,2023-04-12 03:00:00
TM-2429,Spinning Frame,75.49,2.05,1768.61,42.62,5492,107.94,54.62,68.56,378.7,0,2023-04-12 04:00:00
TM-2430,Rotor Spinning,80.6,2.35,1785.27,38.18,5951,101.72,68.19,68.51,384.3,0,2023-04-12 05:00:00
TM-2431,Air Jet Loom,85.71,2.95,1812.82,40.92,1182,105.71,63.48,65.37,364.95,0,2023-04-12 06:00:00
TM-2432,Rotor Spinning,71.81,2.1,1784.02,36.49,6918,114.14,63.22,68.47,398.34,0,2023-04-12 07:00:00
TM-2433,Air Jet Loom,73.41,2.56,1782.95,32.16,6493,108.16,68.28,62.51,380.15,0,2023-04-12 08:00:00
TM-2434,Ring Spinning,77.8,2.6,1823.89,43.53,6736,105.36,65.32,73.11,396.97,0,2023-04-12 09:00:00
TM-2435,Air Jet Loom,103.23,4.11,1755.46,43.43,10823,133.94,82.74,83.23,353.65,1,2023-04-12 10:00:00
TM-2436,Ring Spinning,93.44,4.63,1693.99,55.91,12193,125.51,84.58,80.43,349.54,1,2023-04-12 11:00:00
TM-2437,Weaving Loom,101.18,5.18,1788.16,30.97,9082,123.53,87.05,87.09,480.0,1,2023-04-12 12:00:00
TM-2438,Weaving Loom,84.02,5.16,1840.14,39.08,13136,143.18,103.4,86.63,420.9,1,2023-04-12 13:00:00
TM-2439,Air Jet Loom,76.15,2.58,1811.45,37.21,3390,99.66,74.45,74.31,346.55,0,2023-04-12 14:00:00
TM-2440,Air Jet Loom,82.16,3.0,1778.26,39.73,1226,98.34,61.34,67.81,390.96,0,2023-04-12 15:00:00
TM-2441,Weaving Loom,98.71,4.34,1688.07,45.1,10631,101.93,77.29,87.09,372.1,1,2023-04-12 16:00:00
TM-2442,Spinning Frame,101.43,5.53,1794.32,41.25,10778,141.71,74.37,78.36,352.92,1,2023-04-12 17:00:00
TM-2443,Weaving Loom,68.26,2.6,1809.04,38.12,4933,109.27,64.8,66.81,383.29,0,2023-04-12 18:00:00
TM-2444,Air Jet Loom,87.64,2.53,1617.06,44.35,8214,106.55,88.99,89.01,311.03,1,2023-04-12 19:00:00
TM-2445,Spinning Frame,82.14,1.74,1795.51,36.17,5534,106.72,58.06,72.51,372.78,0,2023-04-12 20:00:00
TM-2446,Spinning Frame,86.06,1.72,1790.5,39.71,1359,102.41,71.94,69.93,398.98,0,2023-04-12 21:00:00
TM-2447,Weaving Loom,75.21,3.2,1828.22,34.16,5950,107.67,70.32,73.25,377.27,0,2023-04-12 22:00:00
TM-2448,Rotor Spinning,72.46,3.18,1801.98,40.66,3010,106.24,61.2,69.71,381.72,0,2023-04-12 23:00:00
TM-2449,Spinning Frame,88.7,4.21,1736.74,48.34,14272,104.1,81.35,81.72,413.67,1,2023-04-13 00:00:00
TM-2450,Rotor Spinning,103.28,6.55,1804.27,40.59,10105,125.0,82.57,84.3,421.19,1,2023-04-13 01:00:00
TM-2451,Ring Spinning,80.43,2.99,1821.75,35.04,1734,112.9,64.84,67.43,389.73,0,2023-04-13 02:00:00
TM-2452,Air Jet Loom,73.34,1.72,1825.72,35.07,4301,105.34,66.52,68.97,364.75,0,2023-04-13 03:00:00
TM-2453,Air Jet Loom,76.08,2.06,1810.41,35.33,6059,102.71,68.44,71.07,392.94,0,2023-04-13 04:00:00
TM-2454,Spinning Frame,76.0,2.19,1788.92,39.37,4193,105.43,58.26,65.53,379.69,0,2023-04-13 05:00:00
TM-2455,Air Jet Loom,73.4,3.05,1820.39,31.56,4560,100.92,58.87,69.01,362.79,0,2023-04-13 06:00:00
TM-2456,Air Jet Loom,69.56,1.71,1790.93,36.22,3749,103.12,64.36,66.9,361.19,0,2023-04-13 07:00:00
TM-2457,Air Jet Loom,81.16,1.77,1809.73,34.98,1961,115.61,66.96,69.46,404.04,0,2023-04-13 08:00:00
TM-2458,Air Jet Loom,93.38,4.72,1700.82,46.8,8489,140.47,96.59,87.82,496.63,1,2023-04-13 09:00:00
TM-2459,Air Jet Loom,67.01,2.34,1802.2,35.25,2214,95.61,60.57,74.29,369.21,0,2023-04-13 10:00:00
TM-2460,Spinning Frame,71.06,2.87,1829.28,40.68,6602,112.73,65.73,72.08,398.07,0,2023-04-13 11:00:00
TM-2461,Weaving Loom,73.79,2.09,1784.46,37.03,4340,102.06,64.71,72.06,388.71,0,2023-04-13 12:00:00
TM-2462,Ring Spinning,85.24,1.93,1825.03,37.92,2371,106.4,61.8,67.57,385.21,0,2023-04-13 13:00:00
TM-2463,Air Jet Loom,93.0,3.39,1763.65,47.01,10331,124.28,88.85,76.33,354.36,1,2023-04-13 14:00:00
TM-2464,Spinning Frame,76.99,2.26,1779.38,35.86,2632,100.74,60.49,71.95,382.97,0,2023-04-13 15:00:00
TM-2465,Ring Spinning,87.53,5.1,1685.29,45.55,14390,123.46,91.52,87.86,392.1,1,2023-04-13 16:00:00
TM-2466,Weaving Loom,103.42,3.63,1765.5,47.23,13268,119.81,77.73,83.21,378.84,1,2023-04-13 17:00:00
TM-2467,Air Jet Loom,95.9,2.78,1724.37,50.14,11954,129.27,82.54,80.88,410.94,1,2023-04-13 18:00:00
TM-2468,Ring Spinning,102.25,5.04,1795.67,51.69,11916,140.86,82.39,81.78,407.27,1,2023-04-13 19:00:00
TM-2469,Air Jet Loom,69.48,2.42,1805.3,38.29,6440,103.31,71.63,69.98,385.63,0,2023-04-13 20:00:00
TM-2470,Spinning Frame,76.98,2.7,1832.0,36.25,4966,102.21,58.04,72.41,376.16,0,2023-04-13 21:00:00
TM-2471,Ring Spinning,97.04,5.89,1644.7,46.74,12696,130.66,103.61,84.98,462.7,1,2023-04-13 22:00:00
TM-2472,Air Jet Loom,85.56,5.37,1710.56,34.78,13448,125.92,72.99,79.96,408.3,1,2023-04-13 23:00:00
TM-2473,Spinning Frame,70.11,3.31,1799.97,34.6,6613,108.9,69.25,68.92,378.25,0,2023-04-14 00:00:00
TM-2474,Weaving Loom,72.64,2.45,1805.71,37.42,5152,106.16,71.57,64.0,377.18,0,2023-04-14 01:00:00
TM-2475,Ring Spinning,70.19,2.13,1820.01,41.64,4175,104.36,66.45,72.18,391.66,0,2023-04-14 02:00:00
TM-2476,Rotor Spinning,78.3,4.48,1638.97,43.61,13336,134.04,77.49,82.92,420.38,1,2023-04-14 03:00:00
TM-2477,Air Jet Loom,82.02,2.19,1803.27,38.33,1721,102.79,64.33,68.32,357.38,0,2023-04-14 04:00:00
TM-2478,Rotor Spinning,81.31,3.72,1833.83,34.41,6375,94.88,61.05,67.78,378.19,0,2023-04-14 05:00:00
TM-2479,Weaving Loom,71.43,3.32,1787.68,39.18,6382,103.79,70.36,67.93,364.46,0,2023-04-14 06:00:00
TM-2480,Rotor Spinning,99.29,2.43,1863.33,49.82,8496,127.49,78.77,89.16,418.53,1,2023-04-14 07:00:00
TM-2481,Air Jet Loom,97.15,3.79,1799.99,34.08,8250,135.25,87.44,81.12,476.18,1,2023-04-14 08:00:00
TM-2482,Air Jet Loom,68.54,2.68,1787.72,38.82,5338,108.01,65.04,71.79,378.83,0,2023-04-14 09:00:00
TM-2483,Ring Spinning,70.06,3.21,1815.22,38.31,5756,110.18,66.24,73.35,388.53,0,2023-04-14 10:00:00
TM-2484,Weaving Loom,76.02,1.83,1796.88,44.82,2987,108.62,67.5,66.78,386.58,0,2023-04-14 11:00:00
TM-2485,Rotor Spinning,67.59,1.8,1765.42,34.1,4843,97.62,63.37,69.91,372.82,0,2023-04-14 12:00:00
TM-2486,Spinning Frame,90.07,4.96,1760.42,51.73,14298,133.17,77.47,87.05,337.39,1,2023-04-14 13:00:00
TM-2487,Air Jet Loom,77.18,2.12,1802.97,37.67,6649,105.17,63.68,64.93,376.78,0,2023-04-14 14:00:00
TM-2488,Air Jet Loom,97.25,6.25,1751.58,51.59,10199,131.26,79.54,87.6,447.88,1,2023-04-14 15:00:00
TM-2489,Air Jet Loom,74.05,2.01,1810.52,36.18,5075,103.7,66.97,68.23,388.67,0,2023-04-14 16:00:00
TM-2490,Spinning Frame,72.84,2.5,1809.82,37.62,6415,114.43,68.04,71.53,369.91,0,2023-04-14 17:00:00
TM-2491,Rotor Spinning,78.63,1.96,1808.75,36.83,6424,107.85,63.05,73.35,367.67,0,2023-04-14 18:00:00
TM-2492,Ring Spinning,73.18,2.68,1801.01,35.14,2960,101.47,67.85,66.81,352.12,0,2023-04-14 19:00:00
TM-2493,Rotor Spinning,71.33,2.91,1774.62,32.44,2654,108.96,66.94,68.7,384.62,0,2023-04-14 20:00:00
TM-2494,Ring Spinning,88.02,5.5,1735.36,53.88,11852,131.94,92.12,79.75,482.47,1,2023-04-14 21:00:00
TM-2495,Spinning Frame,70.44,2.45,1787.95,42.03,6558,104.32,71.82,70.32,382.47,0,2023-04-14 22:00:00
TM-2496,Air Jet Loom,94.74,4.42,1806.57,42.35,10335,140.06,84.64,81.29,484.72,1,2023-04-14 23:00:00
TM-2497,Weaving Loom,115.73,5.21,1613.96,48.5,8152,121.07,91.8,83.38,423.02,1,2023-04-15 00:00:00
TM-2498,Rotor Spinning,71.35,2.1,1813.47,41.05,3398,105.74,66.89,69.11,411.26,0,2023-04-15 01:00:00
TM-2499,Rotor Spinning,69.85,2.89,1802.86,37.04,4730,106.34,73.95,67.38,371.66,0,2023-04-15 02:00:00
TM-2500,Rotor Spinning,74.14,2.84,1794.0,35.94,5008,90.9,62.01,64.77,362.06,0,2023-04-15 03:00:00
TM-2501,Rotor Spinning,96.73,5.2,1667.51,39.37,9960,136.4,102.15,85.9,444.78,1,2023-04-15 04:00:00
TM-2502,Ring Spinning,97.53,4.58,1640.95,48.6,11815,117.47,88.96,88.23,445.3,1,2023-04-15 05:00:00
TM-2503,Spinning Frame,71.59,3.03,1839.49,38.51,6846,104.51,72.28,67.95,353.95,0,2023-04-15 06:00:00
TM-2504,Ring Spinning,75.22,2.03,1778.06,37.95,6100,108.5,61.01,72.32,377.63,0,2023-04-15 07:00:00
TM-2505,Ring Spinning,69.72,1.7,1804.14,32.9,5325,100.61,64.81,69.74,401.2,0,2023-04-15 08:00:00
TM-2506,Air Jet Loom,75.87,2.64,1806.45,36.12,1804,105.13,62.65,70.88,391.6,0,2023-04-15 09:00:00
TM-2507,Spinning Frame,73.29,1.35,1805.66,34.37,3627,100.83,62.38,70.92,409.4,0,2023-04-15 10:00:00
TM-2508,Ring Spinning,71.86,2.69,1824.91,41.2,1937,104.05,67.67,62.92,363.42,0,2023-04-15 11:00:00
TM-2509,Weaving Loom,73.44,3.05,1798.92,36.58,6650,105.87,61.42,62.04,368.96,0,2023-04-15 12:00:00
